,BuildingType,PrimaryPropertyType,YearBuilt,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,Neighborhood,NumberofBuildings,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance,Autre,Bureau,Commercial,Hotel / Restaurant,Industrial,Loisirs,Public,Residential,Santé,Scolaire,Service,industrial
1977,NonResidential,Commercial,2002,2,54211,Commercial,GREATER DUWAMISH,1.0,100.0,1267463.125,8.84,8.722367837084978,0,0,1,0,0,0,0,0,0,0,0,0
1981,SPS-District K-12,Scolaire,1961,1,41428,Scolaire,SOUTHEAST,1.0,90.0,1404702.25,44.27,13.276597199709903,0,0,0,0,0,0,0,0,0,1,0,0
1988,NonResidential,Industrial,2006,6,48179,Service,NORTHEAST,1.0,,797170.3125,12.22,10.670624922989969,0,0,0,0,0,0,0,0,0,0,1,0
1991,NonResidential,Industrial,1937,1,52325,Industrial,GREATER DUWAMISH,1.0,67.0,808968.1875,18.03,2.2202372672717865,0,0,0,0,1,0,0,0,0,0,0,0
1992,NonResidential,Autre,1920,4,20600,Service,GREATER DUWAMISH,1.0,,270838.5,9.71,2.248149921027668,0,0,0,0,0,0,0,0,0,0,1,0
1993,Campus,Autre,1991,2,230971,Autre,GREATER DUWAMISH,10.0,,21022288.0,405.05,2.4026457046655993,1,0,0,0,0,0,0,0,0,0,0,0
1994,NonResidential,Commercial,1944,1,25880,Commercial,GREATER DUWAMISH,1.0,100.0,162960.0,1.14,2.6935204775279566,0,0,1,0,0,0,0,0,0,0,0,0
1995,NonResidential,Industrial,1960,1,45842,Industrial,GREATER DUWAMISH,1.0,99.0,819354.625,12.55,2.901271798304393,0,0,0,0,1,0,0,0,0,0,0,0
1996,NonResidential,Autre,1972,1,31365,Autre,GREATER DUWAMISH,1.0,,652991.6875,5.09,3.3367310939843375,1,0,0,0,0,0,0,0,0,0,0,0
1997,NonResidential,Autre,1910,1,32100,Autre,GREATER DUWAMISH,1.0,,758008.875,25.77,3.2067050029477624,1,0,0,0,0,0,0,0,0,0,0,0
1998,NonResidential,Industrial,1966,1,20520,Industrial,GREATER DUWAMISH,1.0,20.0,1167887.75,40.85,3.266216066282834,0,0,0,0,1,0,0,0,0,0,0,0
1999,NonResidential,Industrial,1945,1,22972,Industrial,GREATER DUWAMISH,1.0,12.0,495481.0,3.45,3.316440781900955,0,0,0,0,1,0,0,0,0,0,0,0
2000,NonResidential,Industrial,1953,1,24990,Industrial,GREATER DUWAMISH,1.0,80.0,523614.0938,8.7,3.2544158340159384,0,0,0,0,1,0,0,0,0,0,0,0
2001,NonResidential,Commercial,1951,2,24000,Commercial,GREATER DUWAMISH,1.0,,1318947.25,40.94,3.4765715441220872,0,0,1,0,0,0,0,0,0,0,0,0
2002,NonResidential,Industrial,1963,1,100386,Industrial,GREATER DUWAMISH,1.0,,3626431.5,95.93,4.1990418218999475,0,0,0,0,1,0,0,0,0,0,0,0
2003,NonResidential,Industrial,1966,1,24354,Industrial,GREATER DUWAMISH,1.0,10.0,735907.8125,17.29,4.3169018060432895,0,0,0,0,1,0,0,0,0,0,0,0
2004,NonResidential,Industrial,1959,1,33600,Industrial,GREATER DUWAMISH,1.0,58.0,847419.375,15.35,4.297011421594291,0,0,0,0,1,0,0,0,0,0,0,0
2005,NonResidential,Autre,1974,1,20819,Industrial,GREATER DUWAMISH,1.0,,1694930.375,51.27,4.467904530437916,0,0,0,0,1,0,0,0,0,0,0,0
2006,NonResidential,Industrial,1967,1,23296,Industrial,GREATER DUWAMISH,1.0,,1429855.75,40.01,4.440970041979827,0,0,0,0,1,0,0,0,0,0,0,0
2007,NonResidential,Autre,1954,1,35222,Industrial,GREATER DUWAMISH,1.0,,1758134.625,40.42,4.162293655219052,0,0,0,0,1,0,0,0,0,0,0,0
2008,NonResidential,Industrial,1957,1,25520,industrial,GREATER DUWAMISH,1.0,100.0,1610794.75,59.0,4.565125670669759,0,0,0,0,0,0,0,0,0,0,0,1
2019,NonResidential,Autre,1952,1,25460,Autre,GREATER DUWAMISH,1.0,,834711.875,5.82,2.7470644188572044,1,0,0,0,0,0,0,0,0,0,0,0
2022,SPS-District K-12,Scolaire,1970,1,41526,Scolaire,DELRIDGE,1.0,79.0,1814947.0,56.04,7.0131311889036345,0,0,0,0,0,0,0,0,0,1,0,0
2024,NonResidential,Bureau,1974,2,24291,Bureau,NORTH,1.0,87.0,920430.625,6.42,11.439064711135325,0,1,0,0,0,0,0,0,0,0,0,0
2025,NonResidential,Commercial,1958,2,20738,Commercial,NORTH,1.0,44.0,526752.8125,3.67,11.472610630382148,0,0,1,0,0,0,0,0,0,0,0,0
2027,NonResidential,Autre,2000,4,30948,Bureau,NORTH,1.0,,919746.3125,6.41,11.627553617284066,0,1,0,0,0,0,0,0,0,0,0,0
2029,NonResidential,Santé,1986,2,28385,Santé,NORTH,1.0,1.0,2654316.0,18.5,11.531810776755762,0,0,0,0,0,0,0,0,1,0,0,0
2034,NonResidential,Industrial,1978,1,21755,Industrial,GREATER DUWAMISH,1.0,,844076.8125,17.51,3.861927831395655,0,0,0,0,1,0,0,0,0,0,0,0
2035,NonResidential,Autre,1960,1,27933,Autre,GREATER DUWAMISH,1.0,,6129780.0,42.73,3.946622548805607,1,0,0,0,0,0,0,0,0,0,0,0
2036,NonResidential,Bureau,1983,1,23143,Bureau,GREATER DUWAMISH,1.0,75.0,1139980.625,38.87,4.135059473102589,0,1,0,0,0,0,0,0,0,0,0,0
2037,NonResidential,Bureau,1962,1,28800,Bureau,GREATER DUWAMISH,1.0,73.0,2107743.75,60.12,3.972772703590744,0,1,0,0,0,0,0,0,0,0,0,0
2038,NonResidential,Industrial,1952,1,39600,Industrial,GREATER DUWAMISH,1.0,85.0,405050.4063,2.82,3.7267646173210243,0,0,0,0,1,0,0,0,0,0,0,0
2039,NonResidential,Industrial,1952,1,39600,Industrial,GREATER DUWAMISH,1.0,91.0,468396.9063,9.25,3.820242946457991,0,0,0,0,1,0,0,0,0,0,0,0
2040,NonResidential,Industrial,1937,1,41248,Industrial,GREATER DUWAMISH,1.0,37.0,1108310.875,16.5,3.2779566198495016,0,0,0,0,1,0,0,0,0,0,0,0
2041,NonResidential,Autre,2009,1,36400,Autre,GREATER DUWAMISH,1.0,,1567746.75,46.16,3.4513581086881735,1,0,0,0,0,0,0,0,0,0,0,0
2043,NonResidential,Autre,1920,1,31332,Autre,SOUTHWEST,1.0,,3573328.25,24.91,5.059078873574259,1,0,0,0,0,0,0,0,0,0,0,0
2045,NonResidential,Autre,1948,2,35864,Autre,SOUTHWEST,1.0,75.0,1228113.5,43.64,4.345138824191044,1,0,0,0,0,0,0,0,0,0,0,0
2049,NonResidential,Autre,1954,1,20484,Autre,GREATER DUWAMISH,1.0,69.0,822636.625,38.38,5.960889898593725,1,0,0,0,0,0,0,0,0,0,0,0
2050,NonResidential,Santé,1984,4,45264,Santé,NORTHEAST,1.0,4.0,1849331.25,12.89,8.235907952647606,0,0,0,0,0,0,0,0,1,0,0,0
2051,NonResidential,Santé,1987,4,36932,Santé,NORTHEAST,2.0,,2824096.75,19.69,8.205366552839514,0,0,0,0,0,0,0,0,1,0,0,0
2053,NonResidential,Autre,1973,4,45082,Santé,CENTRAL,1.0,,4262316.5,93.5,3.026201079325234,0,0,0,0,0,0,0,0,1,0,0,0
2054,NonResidential,Autre,1951,2,41600,Autre,NORTHWEST,1.0,58.0,1195165.25,30.99,9.010481753681043,1,0,0,0,0,0,0,0,0,0,0,0
2056,NonResidential,Bureau,1960,2,34110,Bureau,LAKE UNION,1.0,31.0,2563985.5,17.87,4.1826739152233,0,1,0,0,0,0,0,0,0,0,0,0
2066,NonResidential,Industrial,1970,1,23750,Industrial,GREATER DUWAMISH,1.0,,522972.1875,3.65,3.2547876530788846,0,0,0,0,1,0,0,0,0,0,0,0
2067,NonResidential,Industrial,1970,1,43390,Industrial,GREATER DUWAMISH,1.0,87.0,533742.8125,3.72,3.2798642440403727,0,0,0,0,1,0,0,0,0,0,0,0
2068,NonResidential,Industrial,1959,1,35400,Industrial,GREATER DUWAMISH,1.0,84.0,419978.6875,9.29,2.887709727321411,0,0,0,0,1,0,0,0,0,0,0,0
2069,NonResidential,Industrial,1966,1,28144,Industrial,GREATER DUWAMISH,1.0,19.0,858701.0,8.22,2.586345461474907,0,0,0,0,1,0,0,0,0,0,0,0
2070,NonResidential,Industrial,1916,3,71283,Industrial,GREATER DUWAMISH,1.0,41.0,2491238.25,43.17,2.680848449320934,0,0,0,0,1,0,0,0,0,0,0,0
2071,NonResidential,Industrial,1989,1,23792,Industrial,GREATER DUWAMISH,1.0,,2852102.75,19.88,2.4920676130288317,0,0,0,0,1,0,0,0,0,0,0,0
2072,NonResidential,Bureau,1979,2,47368,Bureau,GREATER DUWAMISH,1.0,99.0,1042652.625,7.27,2.3017773640231862,0,1,0,0,0,0,0,0,0,0,0,0
2073,NonResidential,Autre,1931,1,46183,Industrial,GREATER DUWAMISH,1.0,,1890502.5,27.92,2.415209495527731,0,0,0,0,1,0,0,0,0,0,0,0
2074,NonResidential,Bureau,1984,5,72613,Bureau,CENTRAL,1.0,84.0,2602213.75,41.96,2.8676679561809473,0,1,0,0,0,0,0,0,0,0,0,0
2076,NonResidential,Commercial,1968,1,36071,Commercial,SOUTHEAST,1.0,97.0,1519952.125,50.76,6.339222293549039,0,0,1,0,0,0,0,0,0,0,0,0
